anio,tabla,proporcionaron_formacion,pregunta,ambito,NADA,POCO,BASTANTE,MUCHO
2021,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Dificultad para acceder a ayudas o subvenciones públicas,33.525,33.42,26.36,6.694
2021,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Cancelación o aplazamiento de las actividades de formación debido a las restricciones por COVID,43.909,30.088,17.546,8.457
2021,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Otras razones,61.03,25.17,10.355,3.445
2021,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,10.171,23.72,45.158,20.951
2021,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ","La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",17.406,29.846,36.933,15.816
2021,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Dificultad para evaluar la necesidades de formación de la empresa,27.873,51.618,16.956,3.553
2021,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La falta de cursos de formación adecuados en el mercado,23.111,55.293,15.393,6.203
2021,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El alto coste de los cursos de formación,22.847,49.599,22.598,4.956
2021,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La empresa prefirió tener personal con contrato de formación y aprendizaje o formación por convenio de formación profesional dual,62.179,28.447,8.171,1.203
2021,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,35.113,47.646,15.468,1.773
2021,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,21.574,30.965,38.846,8.614
2021,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Dificultad para acceder a ayudas o subvenciones públicas,32.174,41.858,20.728,5.239
2021,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Cancelación o aplazamiento de las actividades de formación debido a las restricciones por COVID,33.753,38.136,15.731,12.38
2021,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Otras razones,57.364,27.058,11.58,3.998
2021,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,9.322,19.972,44.085,26.621
2021,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ","La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",19.895,23.023,40.511,16.571
2021,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Dificultad para evaluar la necesidades de formación de la empresa,27.234,49.65,19.234,3.882
2021,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La falta de cursos de formación adecuados en el mercado,28.606,43.371,22.323,5.7
2021,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El alto coste de los cursos de formación,27.252,40.625,22.849,9.274
2021,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La empresa prefirió tener personal con contrato de formación y aprendizaje o formación por convenio de formación profesional dual,60.607,27.765,9.025,2.603
2021,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,36.482,39.792,20.221,3.505
2021,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,24.137,31.667,33.178,11.018
2021,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Dificultad para acceder a ayudas o subvenciones públicas,28.324,38.705,24.35,8.621
2021,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Cancelación o aplazamiento de las actividades de formación debido a las restricciones por COVID,37.071,35.169,19.129,8.632
2021,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Otras razones,52.707,32.784,11.022,3.487
2022,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,8.374,15.002,51.328,25.296
2022,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ","La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",20.172,16.547,43.83,19.452
2022,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Dificultad para evaluar la necesidades de formación de la empresa,29.22,48.032,18.593,4.155
2022,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La falta de cursos de formación adecuados en el mercado,27.962,42.463,20.571,9.004
2022,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El alto coste de los cursos de formación,25.904,37.525,25.636,10.935
2022,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La empresa prefirió tener personal con contrato de formación y aprendizaje o formación por convenio de formación profesional dual,68.922,20.929,7.327,2.822
2022,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,32.429,37.605,23.386,6.58
2022,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,19.957,30.93,33.078,16.036
2022,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Dificultad para acceder a ayudas o subvenciones públicas,27.198,34.555,27.378,10.869
2022,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Cancelación o aplazamiento de las actividades de formación debido a las restricciones por COVID,48.105,38.953,8.039,4.903
2022,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Otras razones,57.226,29.077,7.852,5.845
2022,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,13.466,11.743,56.511,18.281
2022,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ","La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",21.56,19.577,41.861,17.003
2022,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Dificultad para evaluar la necesidades de formación de la empresa,29.01,48.47,19.973,2.547
2022,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La falta de cursos de formación adecuados en el mercado,30.764,40.566,26.094,2.576
2022,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El alto coste de los cursos de formación,26.862,42.816,27.447,2.875
2022,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La empresa prefirió tener personal con contrato de formación y aprendizaje o formación por convenio de formación profesional dual,65.922,19.738,12.35,1.991
2022,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,33.152,36.402,28.414,2.032
2022,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,24.599,27.633,36.991,10.777
2022,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Dificultad para acceder a ayudas o subvenciones públicas,28.627,35.686,26.379,9.307
2022,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Cancelación o aplazamiento de las actividades de formación debido a las restricciones por COVID,46.577,33.159,17.686,2.579
2022,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Otras razones,52.013,28.912,17.598,1.477
2022,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,7.837,14.853,52.362,24.948
2022,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ","La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",19.19,16.486,43.774,20.55
2022,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Dificultad para evaluar la necesidades de formación de la empresa,28.51,47.281,19.494,4.715
2022,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La falta de cursos de formación adecuados en el mercado,28.239,42.411,19.655,9.696
2022,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El alto coste de los cursos de formación,26.342,37.952,24.879,10.828
2022,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La empresa prefirió tener personal con contrato de formación y aprendizaje o formación por convenio de formación profesional dual,68.732,20.668,7.343,3.257
2022,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,32.694,38.222,22.816,6.268
2022,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,20.286,31.058,31.794,16.862
2022,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Dificultad para acceder a ayudas o subvenciones públicas,28.034,34.617,26.627,10.722
2022,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Cancelación o aplazamiento de las actividades de formación debido a las restricciones por COVID,48.071,39.079,7.358,5.492
2022,EAL-25e,No,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Otras razones,55.692,30.218,7.483,6.608
2023,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,13.241,13.026,47.034,26.699
2023,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ","La empresa prefirió contratar a personal con la cualificación, habilidades y competencias necesarias ",22.492,15.961,42.408,19.139
2023,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Dificultad para evaluar la necesidades de formación de la empresa,34.482,43.432,18.482,3.604
2023,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La falta de cursos de formación adecuados en el mercado,30.779,37.822,23.197,8.202
2023,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El alto coste de los cursos de formación,29.704,30.409,28.722,11.164
2023,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La empresa prefirió tener personal con contratos formativos o personal en formación por convenio de Formación profesional dual a proporcionar más formación a sus trabajadores ,69.621,19.825,8.522,2.033
2023,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,38.805,35.16,20.893,5.142
2023,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,25.779,26.965,34.846,12.41
2023,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Dificultad para acceder a ayudas o subvenciones públicas,31.62,28.236,26.333,13.81
2023,EAL-25,No,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Otras razones,56.22,23.577,14.296,5.907
2023,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,9.342,15.6,46.107,28.95
2023,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ","La empresa prefirió contratar a personal con la cualificación, habilidades y competencias necesarias ",20.93,24.717,35.177,19.176
2023,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Dificultad para evaluar la necesidades de formación de la empresa,24.53,50.512,22.121,2.837
2023,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La falta de cursos de formación adecuados en el mercado,27.974,44.559,17.147,10.321
2023,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El alto coste de los cursos de formación,30.822,36.384,22.268,10.526
2023,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La empresa prefirió tener personal con contratos formativos o personal en formación por convenio de Formación profesional dual a proporcionar más formación a sus trabajadores ,68.137,19.183,10.262,2.417
2023,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,37.748,40.945,15.173,6.134
2023,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,18.665,29.679,34.545,17.11
2023,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Dificultad para acceder a ayudas o subvenciones públicas,34.519,37.117,19.534,8.83
2023,EAL-25b,No,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN ",Otras razones,52.853,35.571,6.172,5.404
