apartment_id,name,description,host_id,neighbourhood_name,neighbourhood_district,room_type,accommodates,bathrooms,bedrooms,beds,amenities_list,price_€,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review_date,last_review_date,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,is_instant_bookable,reviews_per_month,country,city,insert_date,has_availability_numeric,rating_above_80,occupancy_30,occupancy_rate_30,occupancy_60,occupancy_rate_60,occupancy_90,occupancy_rate_90,occupancy_365,occupancy_rate_365,is_instant_bookable_numeric,cat_premium,cat_confort,cat_conectividad,cat_familia,cat_seguridad,cat_parking,cat_cocina,logp
14263672,Casa rustica Barcelona Privada,"Hello friends, What fun it is to travel and how hard life tourist! To make it easier I offer a nice, relaxed place in Barcelona so you can enjoy a pleasant stay and experience. In addition to trust me in regards to accommodation, I think the most important thing is to have a nice experience and make the most of what Barcelona has to offer. That's why I invite you to solicit�is me any information you need before and during your stay so that you enjoy as ever. Also, if you wish to enjoy a very special gastronomic activity do not hesitate to solicitarme information. I'm Oscar born in Barcelona, in recent times, have devoted all my efforts to make my house a cozy home. Now, I'll be happy to share it with travelers who want to discover this wonderful city. lovely setting, unique neighborhood, a small isolated village stress and noise of the city, while integrated into the city. Uniqueness, authenticity of a hidden neighborhood in the city of Barcelona, old and unknown at the foot of Montjui",10485517,la Font de la Guatlla,Sants-Montju�c,Entire home/apt,3,1,2,3,"Internet,Wifi,Air conditioning,Wheelchair accessible,Kitchen,Heating,Family/kid friendly,Washer,Dryer,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",600.0,3,1125,,29,55,85,360,13,2016-08-06,2016-11-03,91.0,10.0,10.0,10.0,10.0,9.0,9.0,FALSO,255.0,spain,Barcelona,2017-01-04,,True,1,3.33,5,8.33,5,5.56,5,1.37,0,0,1,1,1,1,0,1,6.396929655216146
6344056,VERY CENTER SANT ANTONI UNIVERSIDAD,"This 2 bedroom apartment with a double beds, cozy balcony, big bathroom, fresh towels, sheets, free WIFI, at Sant Antoni area, one of the trendiest neighbourhoods in town today. 10 minute walk from las Ramblas, Plaza Catalunya, Plaza Universidad This apartment with 2 rooms is perfect for 4. LCD TV in the living room with local channels (some with double voice or subtitles). You will have a bathroom with shower and bath with hot and cold water, toilete. Also you can use a full kitchen with microwave, refrigerator, with oven, washing machine. Situated in the center of the city, Sant Antoni neighborhood.The apartment has high speed internet wifi. Hairdryer, iron .The beds are very comfortable and have mattress in excellent condition. Towels and linen are incluided. We want you feel at home, paying attention to small details.WE will be able 24 hours for any problems or questions you may have about the city or travel. Please do not hesitate to contact us if you have any questions. :-).  Our",7834257,el Raval,Ciutat Vella,Entire home/apt,4,1,2,2,"TV,Internet,Wifi,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron",390.0,3,1125,,3,28,54,316,38,2015-05-25,2017-01-03,90.0,9.0,9.0,9.0,10.0,9.0,9.0,FALSO,193.0,spain,Barcelona,2017-01-04,,True,27,90.0,32,53.33,36,40.0,49,13.42,0,0,1,1,1,0,0,1,5.966146739123692
1756975,CHIC & CHEAP ;),"Hola! Welcome to Barcelona ;) Located in one of the best locations of Barcelona. Next to the traditional neighborhood of Sant Andreu, and yet so close to the Fabra I Puig avenue which is one of the most enchanting commercial Boulevards of Barcelona Located in one of the best locations of Barcelona. Next to the traditional neighborhood of Sant Andreu, and yet so close to the Fabra I Puig avenue which is one of the most enchanting commercial Boulevards of Barcelona full of delicatessen shops, nice fruit stores and organic markets. In addition the underground is just by the corner and takes you straight to the very center in only 12 minutes by staright line (scroll the pictures and see the atached metro map), 8 minutes to Sagrada Famila and 16 minutes to the beach. You'll be really well connected!! The apartment has two double bedrooms, living room, large bathroom with bath-tube, spacious fully equipped kitchen where four people can comfortably eat, spacious dressing room where to save al",8965423,Vilapicina i la Torre Llobeta,Nou Barris,Entire home/apt,5,1,2,4,"Internet,Wifi,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke alarm,Carbon monoxide alarm,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",800.0,3,1125,,4,10,31,38,38,2013-10-17,2016-11-28,97.0,10.0,10.0,10.0,10.0,9.0,10.0,FALSO,97.0,spain,Barcelona,2017-01-04,,True,26,86.67,50,83.33,59,65.56,327,89.59,0,0,1,1,1,1,0,1,6.684611727667927
14999488,Habitaci�n doble en bonito apartamento,"Piso grande y bonito de 90 m2. Tranquilo y por sobretodo, muy luminoso! La habitaci�n es luminosa y c�moda. Cuenta con cama doble, y armario para guardar la ropa sin la necesidad de que est� en las maletas.  Es ideal para una o dos personas que est�n de paseo por Barcelona.  El ba�o es compartido y tienes a tu disposici�n todo lo que necesites. Lo mismo para la cocina, puedes hacer uso de las cosas b�sicas. El piso tiene todo lo necesario para que solo traigas tu maleta y las ganas de disfrutar de Barcelona. Me gustar�a que te sientas como en tu casa =) Estar� disponibles para cualquier duda o informaci�n sobre la ciudad o cualquier otra cosa que necesiten. Se trata de un barrio din�mico y emprendedor que sin olvidar su historia y tradiciones, no ha perdido nunca la modernidad. Hoy en d�a, es un barrio en el cual se concentran muchos j�venes artistas y creadores, los cuales son atra�dos por la vitalidad y el dinamismo de sus calles. Gracias a su genial ubicaci�n puedes visitar la Sagra",7093663,el Camp d'en Grassot i Gr�cia Nova,Gr�cia,Private room,2,1,1,1,"Internet,Wifi,Air conditioning,Kitchen,Smoking allowed,Heating,Family/kid friendly,First aid kit,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",250.0,1,30,,4,18,48,104,2,2016-10-06,2016-12-27,90.0,10.0,10.0,10.0,9.0,10.0,10.0,VERDADERO,65.0,spain,Barcelona,2017-01-04,,True,26,86.67,42,70.0,42,46.67,261,71.51,1,0,1,1,1,1,0,1,5.521460917862246
6386597,RAMBLAS,Beautiful bedroom in the Ramblas area. Double bed and one extra space for one more guest. Privete room.,28012645,el Raval,Ciutat Vella,Private room,3,1,1,2,"Wifi,Kitchen,Breakfast,Washer,Essentials",1500.0,2,1125,,30,60,90,365,0,,,,,,,,,,FALSO,,spain,Barcelona,2017-01-04,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,0,0,0,1,7.313220387090301
6547870,Bella Vista. N� de registro: HUTB005799,Bella Vista es un apartamento �nico en Barcelona por encontrarse en la zona alta de la ciudad con magnificas vistas de la ciudad y el mar. Muy cerca de los principales monumentos de Gaudi y a tan solo cinco minutos de la playa y el centro. Muy bien comunicado por metro y bus. Acceso a todas las zonas del apartamento. Atenci�n personalizada ante cualquier eventualidad. Carlos (PHONE NUMBER HIDDEN) Se encuentra en una zona muy din�mica con todos los servicios necesarios para una estancia agradable. La forma mas r�pida para moverse es en metro. A cinco minutos se encuentra la estaci�n del Hospital de Sant Pau Guinardo. En la misma estaci�n se puede comprar una tarjeta de 10 viajes ( T 10 ) que es muy econ�mica. Si se viene en coche hay que tener en cuenta que el aparcamiento en la calle es de pago de 9am hasta las 8pm. Fin de semana es gratuito. Hay un parking publico cerca del apartamento.,34249903,el Baix Guinard�,Horta-Guinard�,Entire home/apt,7,1,3,4,"TV,Internet,Wifi,Air conditioning,Wheelchair accessible,Kitchen,Smoking allowed,Pets allowed,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Fire extinguisher,Essentials",750.0,4,1125,,30,45,47,238,25,2015-10-10,2017-01-05,86.0,9.0,8.0,9.0,9.0,9.0,9.0,VERDADERO,165.0,spain,Barcelona,2017-01-04,,True,0,0.0,15,25.0,43,47.78,127,34.79,1,0,1,1,1,1,0,1,6.620073206530356
11198148,Habitaci�n en Sagrada Fam�lia,"El piso es muy agradable, acogedor, muy luminoso, con colores y texturas.  En la plaza de la Sagrada Familia. Excelente ubicaci�n: L�neas de Metro 2 y 5. Al lado de la Av Gaud� y cerqu�sima del Hospital Sant Pau.  Internet, balc�n, 2 ba�os.",58197742,la Sagrada Fam�lia,Eixample,Private room,1,2,1,1,"TV,Wifi,Kitchen,Smoking allowed,Elevator in building,Buzzer/wireless intercom,Heating,Washer,24-hour check-in,Iron",400.0,1,1125,,20,50,80,355,0,,,,,,,,,,FALSO,,spain,Barcelona,2017-01-04,,,10,33.33,10,16.67,10,11.11,10,2.74,0,0,1,1,0,0,0,1,5.991464547107982
13222926,Double room for rent,Double room in a shaared 3bedroom apartment. 2 toilets and two shower balcony kitchen wifi etc,46944869,Hostafrancs,Sants-Montju�c,Private room,2,1,1,1,Essentials,300.0,2,1125,,30,60,90,365,5,2016-05-28,2016-08-17,75.0,8.0,8.0,8.0,8.0,10.0,9.0,VERDADERO,67.0,spain,Barcelona,2017-01-04,,False,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,5.703782474656201
6465424,Room near the beach in Poblenou,"Our room is located right in the rambla of poblenlou, has lots of light, the apartment has lots of sun light and has been renovated recently, it has a small patio and a balcony from where you can take the coffee in morning!",28396584,el Poblenou,Sant Mart�,Private room,2,1,1,1,"Internet,Wifi,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Elevator in building,Heating,Family/kid friendly,Washer,Essentials",230.0,1,1125,,30,60,90,180,0,,,,,,,,,,FALSO,,spain,Barcelona,2017-01-04,,,0,0.0,0,0.0,0,0.0,185,50.68,0,0,1,1,1,0,0,1,5.438079308923196
16272738,Comfortable double bedroom Parc G�ell,"Cerca del Barrio de Gracia, Parc G�ell i Sagrada fam�lia. El piso es muy amplio y acogedor en un barrio tranquilo y c�ntrico. Bien comunicado con diferentes puntos de inter�s en Barcelona. Est� muy cerca del barrio de Gracia con plazas y calles peatonales, donde hay muchos restaurantes y tiendas interesantes..",13952311,el Baix Guinard�,Horta-Guinard�,Private room,2,2,1,1,"TV,Wifi,Kitchen,Smoking allowed,Breakfast,Elevator in building,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",760.0,2,1125,,27,55,85,360,1,2017-01-02,2017-01-02,100.0,10.0,10.0,10.0,8.0,8.0,8.0,VERDADERO,10.0,spain,Barcelona,2017-01-04,,True,3,10.0,5,8.33,5,5.56,5,1.37,1,0,1,1,1,1,0,1,6.633318433280377
13011987,"Lovely flat in Barcelona, 10' from the city center","Ideal for couples, located in a quiet and safe zone,  at 10 minutes from the city center and the beach . Metro stop at 50 meters. Area with supermarkets , pharmacies , medical center and restaurants. The apartment has Wi-Fi connection , air conditioning, and all necessary home appliances, cookware and towels. Well conected , quiet and safe area . The flat is fully renovated and furnished. It 's not very big , but very cozy and comfortable. You will be near the city center and beaches, but in a quiet and noiseless area . The neighbors are very friendly, and is a good opportunity to connect with our way of life and our culture as you will live as authentic Barcelonians. You will have use of the whole apartment , with free WIFI , living room with 42 TV , mini - stereo with DVD and air conditioning. Kitchen is provided with dishwasher , microwave, wash machine, dryer, refrigerator , freezer , induction hob , oven , coffee capsules , toaster , juicer, and all kitchen utensils . The bathroo",31321818,Sant Mart� de Proven�als,Sant Mart�,Entire home/apt,2,1,1,1,"TV,Wifi,Air conditioning,Wheelchair accessible,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,First aid kit,Essentials,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace",650.0,2,14,,0,0,0,20,0,,,,,,,,,,FALSO,,spain,Barcelona,2017-01-04,,,30,100.0,60,100.0,90,100.0,345,94.52,0,0,1,1,1,1,0,1,6.476972362889683
3810717,Amazing flat in the very center,"Modern, beautiful and renewed flat at Born. Very quiet street, next to Saint. Caterina Market, Picasso museum. The apartment has a big living room, a bathroom, a toilet, a kitchen, the main room, and a second room, where I have the computer, etc. With less than 5 minutes walk you can visit: - Cathedral - Santa Maria del Mar - Museu Picasso - Museu Mar�s - Pla�a St. Felip Neri - Les Rambles - Convent St. Agust� el Vell A little longer, like 15 minutes walk: - The Beach - Barceloneta I'll be available during your stay and I'll give you my personal phone number as well. You'll also have a printed list of interesting shops or bars or whatever... Like: best ice-creams, best jam�n shop, catalan cuisine restaurant, wine shop, etc. I'll show you where I buy for my own daily life. Plenty of transport services arround: - Metro: L4 - Jaume I - Metro: L3 - Liceu - Metro: L1 - Arc de Triof. - Several Buses There also bike, moto rental services in 1 minute walk. I'm sure not many will be intereste",19587234,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,2,1,1,1,"TV,Internet,Wifi,Air conditioning,Kitchen,Elevator in building,Heating,Washer,Essentials,Shampoo",1100.0,2,1125,,0,0,0,0,6,2015-07-15,2016-06-19,97.0,10.0,10.0,10.0,10.0,10.0,10.0,FALSO,33.0,spain,Barcelona,2017-01-04,,True,30,100.0,60,100.0,90,100.0,365,100.0,0,0,1,1,0,0,0,1,7.003065458786462
16166606,"Relax y tranquilidad junto al parque, en Gracia",En Gracia. Sol y luz. Exterior. Junto a un paque con vistas a toda Barcelona.,15079254,el Putxet i el Farr�,Sarri�-Sant Gervasi,Entire home/apt,3,1,2,2,"TV,Wifi,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",900.0,7,30,,0,0,0,0,0,,,,,,,,,,FALSO,,spain,Barcelona,2017-01-04,,,30,100.0,60,100.0,90,100.0,365,100.0,0,0,1,1,1,0,0,1,6.802394763324311
12265320,"Vila Olimp,Strandblick,Privatzimmer","Grosse&helle Wohnung. 2 private Zimmer (4 Personen), exklusives Bad f�r G�ste (Wohngemeinschaft). Zone Vila Olympica, Strand vor der Haust�r. Metro, Stadt und viele Sehensw�rdigkeiten zu Fuss erreichbar.  Wifi, Aufzug, opt. Parkplatz (extra Geb�hr) Grosse und helle Wohnung mit 2 Schlafzimmern f�r G�ste (je 2 Personen) und exklusivem Bad f�r meine G�ste. Das hier zu vermietende Zimmer enth�lt 2 Einzelbetten. Die Betten kann man jedoch auch zusammenschieben. Es hat ein Fenster und es f�llt Tageslicht rein.  F�r die Buchung des zweiten Schlafzimmers bitte diesem Link folgen: https://www.airbnb.de/rooms/12525935?checkin=18.05.2016&checkout=27.05.2016&guests=2&s=SH6O_97L   Gelegen in einer Top-Gegend (Vila Olympica) und der Strand ist vor der Haust�r.  Ich wohne im 3. Zimmer und nutze mein eigenes Bad.  Die Wohnung verf�gt �ber ein wundersch�nes Wohnzimmer mit direktem Blick auf den Olympischen Hafen und Strand. Mit einem Kaffee kann man die tolle Aussicht durch die grossen Fenster und viel",13561936,la Vila Ol�mpica del Poblenou,Sant Mart�,Private room,2,2,1,2,"Internet,Wifi,Air conditioning,Kitchen,Elevator in building,Heating,Washer,Shampoo,Hangers,Hair dryer,Iron",650.0,1,1125,,30,60,90,365,22,2016-05-08,2016-12-27,99.0,10.0,10.0,10.0,10.0,10.0,10.0,FALSO,272.0,spain,Barcelona,2017-01-04,,True,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,1,0,0,0,1,6.476972362889683
