,apartment_id,name,description,host_id,neighbourhood_name,neighbourhood_district,room_type,accommodates,bathrooms,bedrooms,beds,amenities_list,price,pricexperson,minimum_nights,maximum_nights,has_availability,availability_30,ocupation30,ocup%30,availability_60,ocupation60,availability_90,ocupation90,availability_365,ocupation365,number_of_reviews,first_review_date,last_review_date,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,general_satisf,reviews_per_month,country,city,insert_date,is_instant_bookable,amenities_score,zona
10,73692,Rustic Apartment Rambla Catalunya Hutb-005863,Located In The Centre Of Barcelona Near Plaza Catalunya And Passeig De Gracia This Wonderful 2 Bedroom Apartment Is On The 4Th Floor Of A Charming Building On The Famous Road Called Ramba De Catalunya Ideal For Groups Of Up To 5 People Located In The Centre Of Barcelona This Wonderful Centrally Heated Apartment Is On The 4Th Floor Of A Charming Building With Elevator Removing It From The Bustle Of The Street Below This Beautifully Decorated 2 Bedroom Apartment Is A Hit For Groups Of Up To 5 People And Boasts A Bright Twin Bedroom With Large Cupboard For Storage And A Small Interior Single Bedroom With Smaller Storage Space Both Bedrooms Lead To The Air-Conditioned Lounge Containing The Comfortable Double Sofa Bed And The Dining And Tv Areas The Main Bedroom And Lounge Also Have Balconies From Which You Can View The World Below The Bathroom Contains A Shower Cubicle While The Kitchen Is Fully Equipped With All The Conveniences Youd Expect Such As Electric Cooker F,297545,La Dreta De L'Eixample,Eixample,Entire Home Apt,5,1,2,3,"TV,Wireless Internet,Air conditioning,Kitchen,Elevator,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron",1050.0,210.0,2,90,True,9,21,70.0,39,21,63,27,307,58,29,2012-08-01,2017-08-03,84.0,9.0,8.0,10.0,9.0,10.0,9.0,9.2,46.0,Spain,Barcelona,2017-10-07,True,32.0,Barcelona_Eixample_La Dreta De L'Eixample
11,79755,3Br-2Bath-Ac Full 5 Stars Reviews,90 M2 Apartment 2 Baths 3 Bedrooms Fully Equipped Kitchen Dishwasher Washing Machine Etc There Is Wifi Internet Tv Dvd Hifi Air Conditioning And Programable Heating Lots Of Public Transport Within 1 Minute Distance And Great Location Come Visit Barcelona And Stay Where Locals Live Enjoy My Quiet Sunny And Beautifully Located Apartment I Am Right Now Living On It With My Wife And Baby But We Will Be Out During The Dates You Have Chosen And Will Leave It Perfectly Ready For You This Means It Is Even Better Equipped Including Baby Stuff But It Has Changed A Bit From The Pictures Contact Me Previously If You Have Any Questions My Place Is A 90 M2 Apartment Around 1000 Sq Feet With Air Conditioning 2 Double Bedrooms One With A King Size Bed And One With 2 Individual Beds And An Additional Single Bedroom Plus 2 Full Bathrooms The Living-Room Is Large And Bright The Kitchen Is Fully Equipped With Everything Necessary To Cook Laundry Machine And Dishwasher,429939,L'Antiga Esquerra De L'Eixample,Eixample,Entire Home Apt,5,2,3,4,"TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Doorman,Elevator,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Outlet covers,Bathtub,Baby bath,Changing table,High chair,Children�s books and toys,Crib,Pack �n Play/travel crib,Room-darkening shades,Children�s dinnerware,Game console,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove",1100.0,220.0,3,365,True,9,21,70.0,10,50,10,80,10,355,189,2011-04-24,2016-10-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,234.0,Spain,Barcelona,2017-12-09,True,56.0,Barcelona_Eixample_L'Antiga Esquerra De L'Eixample
12,89756,Old Town 1 6Minutesfrom Ramblas,Only For Families Or People Over 25 Years Old Old Town Ramblas 1 Apartment With 3 Bedroom Right In The City Centre Only 6 7 Minutes From Las Ramblas So Walking Distance To All The Major Attractions Gothic Quarter Beach Montjuic 8 Beds Including Sof Beds 2 Double 2 Single 4 Sofabeds It Is Forbidden To Add More People Than 9 We Could Ask You To Leave The Apartment If You Break This Rule Thanks Ith Tourist Licence Nhutb 003874 Only For Families Ro People Over 25 Years Old The Old Town 1 Apartment Apartment With A Total Capacity Up To 9 Guests Groups Of Families 3 Bedrooms Right In The City Centre Only 6 7 Minutes From Las Ramblas So Walking Distance To All The Major Attractions Gothic Quarter And The Port But In A Nice Quiet Street So You Can Sleep At Night It Has 3 Double Bedrooms With 8 Beds Including The Sofa Beds 1 Bedroom With 1 King Size Bed 1 Single Sofa Bed For 3 People 1 Bedroom With 2 Single Beds For 2 People This Bed Can Be J,488117,El Raval,Ciutat Vella,Entire Home Apt,9,1,3,8,"TV,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron",2800.0,311.1111111111111,6,60,,7,23,76.66666666666667,23,37,53,37,328,37,9,2012-11-02,2016-11-29,89.0,9.0,9.0,10.0,10.0,9.0,8.0,9.4,17.0,Spain,Barcelona,2017-04-08,True,36.0,Barcelona_Ciutat Vella_El Raval
13,89776,Modernist Flat Downtown Casa Estap Barcelona,Unique And Rare Stay In The Casa Estap Jewel Of Catalan Modernism In The City Center Of Barcelona Perfectly Situated For Metro And North Station The 40M2 Apartment Is A Protected Monument Fully Equipped Double Bedroom And View To Passeig De Sant Joan It Can Only Be Rented Through Airbnb Apartment Of 40 M In Beautiful Modernist Building Called Casa Estap First House Of The Modernist Road It Consists Of A Living Room Overlooking The Passeig De Sant Joan And The Arc De Triomph With An American Kitchen And A Sofa Bed A Large Bedroom With A 160X190 Cm Bed And A Complete Bathroom With An Italian Shower Located In The City Center On Passeig De Sant Joan Adjacent To The Arc De Triomphe 5 Minutes From The Parque De La Ciutadella And The Born And 10 Minutes Walk From Plaza Catalunya And The Historic Town Ciutat Vella Neighborhood And Gothic Perfectly Connected By Metro Stop On The Same Block And Bus And 200 Meters From The North Station Bus To Girona Airport,488151,El Fort Pienc,Eixample,Entire Home Apt,4,1,1,2,"TV,Internet,Wifi,Air conditioning,Kitchen,Elevator,Buzzer/wireless intercom,Heating,Family/kid friendly,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",650.0,162.5,3,365,True,7,23,76.66666666666667,18,42,41,49,224,141,322,2011-11-10,2019-12-01,96.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,327.0,Spain,Barcelona,2019-12-10,True,40.0,Barcelona_Eixample_El Fort Pienc
14,89954,Amazing Apt In The Historic Center,Beautiful New Central And Cosy Apartment Perfect For A Family Or Friends Trip With Everything You Need To Feel As At Your Own Home We Try To Offer The Best Accommodation For Our Guests Newly Refurbished Apartment Beautiful Charming And Comfortable Duplex Apartment First Floor With Spacious Living Room Kitchen And Bathroom Second Floor With Two Double Bedrooms Including Wardrobes Lumber Room High Quality Construction Materials La Latina-Austrias Area Most Ancient And Beautiful Downtown Neighbourhood In The City But Feeling Like Living In A Small Town Street With Restricted Traffic 10 Minutes Walking Distance To Plaza Mayor And 5 Minutes To Palacio Real Next To Everything Few Minutes Walking Distance Palacio Real Museo Del Prado Thyssen And Reina Sofa Traditional Markets Shopping Located In One Of The Best Tapas Areas In Madrid High Speed Internet Access Wi-Fi Printer I Pod Player Dvd And Cd Player Lcd Tv Juicer Toaster Hairdryer Kettle Coffee Maker,487095,Palacio,Centro,Entire Home Apt,6,1,2,3,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Family/kid friendly,Washer,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,High chair,Children�s books and toys,Crib,Hot water,Luggage dropoff allowed,Long term stays allowed,Host greets you,Paid parking on premises",1030.0,171.66666666666666,2,20,True,27,3,10.0,48,12,49,41,61,304,181,2011-07-01,2018-11-01,97.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,202.0,Spain,Madrid,2018-11-07,False,52.0,Madrid_Centro_Palacio
15,96807,Double Room Bathroom,Double Room Private Bathroom With Shower Room 1 With Double Bed Or Two Single Beds Special Offers For Groups Or Families Can Be 6 Guests In 3 Bedrooms - Extra Person 15 Room 2 1 Single Bed Room 3 1 Double Bed And 1 Single Bed Facilities Excellent Location Train Cercanias Renfe Urban Fastest 5 Blocks To The Station 7 Minutes To Atocha 15 Minutes To Puerta Del Sol Downtown Tourism Theaters Cinemas Retaurantes Casino Madrid Museums The Prado Reina Sofia Tissen Plaza De Cibeles Retiro Park The Bus 136 At The Corner Of The Houuse And Metro Close 8 Corners Of The House Wi-Fi Cable Tv Washer And Dryer The Room Over Loks A Pedestrian Street A Garden Area Is Very Quiet Where No Car Traffic And Is Very Sunny All Year There Are All Kinds Of Good Supermarkets And 2 Shopping Malls In Our Area The House Is Our Family My Grandson Angel 26 Years Old And I We Speak Several Languages Spanish English Bulgarian German You Are Welcome To Stay With,513331,Palomeras Bajas,Puente De Vallecas,Private Room,2,1,1,2,"TV,Internet,Wifi,Wheelchair accessible,Kitchen,Free parking on premises,Elevator,Buzzer/wireless intercom,Heating,Washer,Dryer,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Bed linens,Extra pillows and blankets,Ethernet connection,Pocket wifi",290.0,145.0,4,365,True,30,0,0.0,60,0,90,0,365,0,77,2011-06-08,2019-07-07,91.0,9.0,9.0,9.0,9.0,8.0,9.0,8.8,74.0,Spain,Madrid,2019-12-10,False,41.0,Madrid_Puente De Vallecas_Palomeras Bajas
16,101580,Big House In Paradise,Luxury And Quiet Villa In Cala Canyelles 2Km From Lloret De Mar And 6Km From Tossa De Mar 67Km To Barcelona This Villa Is Divided In 4 Completely Independent Apartments Both On Main Floor Are Joined In A Very Big Space But Can Be Separated By A Double Door The Other 2 Are Completely Independent 1000M2 Plot With Gardens Big Swimming-Pool 13X6 5M Gimnastic Sauna And Jacuzzi House It Is Situated In Cala Canyelles A Private Urbanization Between Lloret De Mar And Tossa De Mar The House Is 700M To The Canyelles Beach 2Km To Lloret De Mar And 6Km From Tossa De Mar There Are 4 Apartments Completely Independent Sharing The Swimming Pool And Spa Also The Washing Machine And Dry-Machine Every Apartment Has A Double Master Bedroom And A Saloon Where There Is A Double Single Beds That Are The Sofa-Beds The Bed Sheet And Towels Are Included Apartments Upstairs 4 And 5 Can Be Joined Together As A Common Big Space On Ap 4 You Can Have Lunch Together Up To 16 People T,532063,Lloret De Mar,,Entire Home Apt,16,4,4,12,"TV,Cable TV,Internet,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Gym,Hot tub,Indoor fireplace,Heating,Suitable for events,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Crib,Hot water,Long term stays allowed,Host greets you",3000.0,187.5,2,30,True,22,8,26.666666666666668,52,8,82,8,237,128,14,2017-05-28,2018-10-14,99.0,10.0,10.0,10.0,10.0,9.0,10.0,9.8,73.0,Spain,Girona,2018-12-22,True,63.0,Girona_Lloret De Mar
17,103386,Central 2 Bedrooms 3 5 Pers Wi-Fi,This Is Edificio Palomar Apartments I Will Try To Make You Feel Like Home And You Will Discover Valencia In A Great Location Just Right In The Historical Center Because Every Journey Is An Experience We Want To Be Part Of Yours Located Right In The Historical Centre You Can Find This New Apartment In A Restored 19Th-Century Building 2 Bedrooms Sunny Living-Room Kitchen 1 Bathroom Sleep Max 5 Persons Beds Distribution 1 Double And 2 Single Beds Sofa Bed Lift Access And Fully Equipped -Towels And Hairdryer Included - Microwave - Oven - Fridge Freezer - Dishwasher - Toaster - Hand Blender - Coffee Machine Kettle - Orange Juice Squeezer - Cutlery Table Ware - Coffee Set - Crockery - Tv In Lounge And Master Room - Dvd Player - Bed Linen - Air Conditioning Cool Heat - Free Internet Wi-Fi - Baby Set Cot Baby Chair Baby Bath For Free - Free Luggage Room Service You Can Rent A Bike Or Moto Vespa To Visit The City Also Segway Tours Recepti,508042,El Pilar,Ciutat Vella,Entire Home Apt,5,1,2,3,"TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Elevator,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Baby bath,High chair,Children�s books and toys,Crib,Pack �n Play/travel crib,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Luggage dropoff allowed,Host greets you",840.0,168.0,1,14,True,17,13,43.333333333333336,38,22,64,26,229,136,13,2011-11-01,2019-04-19,93.0,10.0,10.0,10.0,9.0,9.0,10.0,9.6,13.0,Spain,Valencia,2019-10-31,False,68.0,Valencia_Ciutat Vella_El Pilar
18,107437,A Beautiful Villa In Barcelona,A Conserved Period Villa Situated In The Midst Of The Lung Of Barcelona Unbeatably Situated Within The Metropolitan Area Of Barcelona And In The Midst Of The Collserola Nature Reserve A Beautiful 1930S House Tourist L Hutb-009025 The House Is At 3 Minutes Walking To The Metro Station A Conserved Period Villa Situated In The Midst Of The Lung Of Barcelona Unbeatably Situated Within The Metropolitan Area Of Barcelona And In The Midst Of The Collserola Nature Reserve A Beautiful 1930S House Pleasantly Situated In Typically Mediterranean Woodland With Terraces Recently Restored Maintaining Its Original Officially Catalogued Style At An Unbelievable 5 10 Or 15 Minutes By Metro To The Center And At Only 3 Minutes Walk From The Nearest Station Les Planes Surounded By Nature Wildlife And Silence Yet Maintaining The Advantages Of A Great City The House Is Ideal For Combining Work And Holidaying Creativity And Culture Activities Or Simply Enjoying Moments Of Tranq,556626,Vallvidrera El Tibidabo I Les Planes,Sarri-Sant Gervasi,Entire Home Apt,8,2,5,6,"TV,Wifi,Kitchen,Free parking on premises,Smoking allowed,Pets allowed,Doorman,Free street parking,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Crib,Hot water,Host greets you",2200.0,275.0,3,120,True,12,18,60.0,41,19,59,31,250,115,34,2011-07-08,2018-07-28,93.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,38.0,Spain,Barcelona,2018-10-10,True,45.0,Barcelona_Sarri-Sant Gervasi_Vallvidrera El Tibidabo I Les Planes
19,121210,Big Room In City Center Near Beach,The Best Room In Barcelona Nice Room In A Central And Quiet Part Of Barcelona Very Near Of The Beach With Fast Wifi Of Course In My Opinin The Best Option For Rest After One Jorney Discovering This Amazing City Hello My Name Is Carmen And I'Ve Got A Newly Renovated Apartment In Central Barcelona For Your Holiday In This Cosmopolitan City For Rent Is A Bedroom For Two People The Room Is Spacious Bright And Quiet And The Apartment Is Very Nice Spacious Bright And Well Kept With A Huge Balcony What Does The Price Include Night In A Double Bed Sheets Towels Wardrobe And Access To The Entire Apartment Also The Kitchen Which Is Fully Equipped And Wifi What Is Not Included Noise The Windows And Balcony Overlook A Quiet Pedestrian Street So That You Can Rest Well This Is Important In City Center Usually There Are So Noise In The Flat There Are 3 Rooms You Are Booking For One And There Are Other For Other Guests And Other For Me You Can Use All Apartme,594334,El Fort Pienc,Eixample,Private Room,2,0,1,1,"TV,Internet,Wifi,Kitchen,Elevator,Washer,Essentials,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",510.0,255.0,5,365,True,13,17,56.666666666666664,38,22,68,22,68,297,154,2011-05-31,2017-12-09,89.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,184.0,Spain,Barcelona,2018-04-12,False,19.0,Barcelona_Eixample_El Fort Pienc
20,128463,Private Suite In Residential Area,My House Is Located In The Quiet District Of Sants Catalan Typical Neighborhood It Is Very Close To The Metro And Bus And Just 10 Minutes To The Centre It Is A Quiet Neighborhood And Cheaper Than The Center There Are Many Restaurants And Bars Welcome To Barcelona Private Suite Whith Double Bed And Private Bathroom Tv Cupboards Suitable For Either A Couple Or Individual User I Provide Linens And Towels Convenient Location 7 Minutes By Metro From Centre Of Barcelona 7 Minutes Walking To Sants Central Train Station 15 Minutes Walking To The Football Club Barcelona 10 Minutes Walking To Montjuic Fair And L'Hospitalet Mobile World Congress Congress And Exhibition Area 3 Minutes Walking To All Transportation Bus Or Metro Restaurants Bars Groceries Pharmacy General Shopping- 3 Minutes Bus 46 - Direct To Airport- 3 Minutes Walk Located In The District Of Sants Very Quiet And Safe Sants Is A Neighborhood In The Southern Part Of Barcelona Formerly An Indus,635253,Sants,Sants-Montjuc,Private Room,2,2,1,1,"TV,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Oven,Stove,Garden or backyard,Long term stays allowed",300.0,150.0,3,1125,True,3,27,90.0,16,44,28,62,264,101,184,2011-09-03,2018-01-23,97.0,10.0,10.0,10.0,10.0,9.0,10.0,9.8,235.0,Spain,Barcelona,2018-02-07,True,51.0,Barcelona_Sants-Montjuc_Sants
21,131987,Sevilla Center 4 Pax Great Reviews 1 Br Wifi Ac,Offer Spring Summer -5 Or 6 Nights 5 Disccount Off -7 Nights Or More 15 Disccount Off -Max Capacity 4 Guests -Located In Hystoric Quarter Of Sevilla -Walking Distance To All Sights -Air Conditioning Heating -Wifi -Lots Of Natural Light -Bus To Airport Ea Line Plaza De Armas Bus Station Public Parking In Plaza De Armas 5 Min Walking -93 5 Stars Reviews N De Registro Vivienda De Uso Turistico Vft Se 504 Very Important Advice Since Mid-June Phone Number Hidden By Airbnb In The Cleaning Process After Each Check-Out The Use Of An Ozone Generating Machine Will Be Implemented To Disinfect All Rooms This Will Lengthen The Time Required In The Total Cleaning Process Between Each Check-Out And Check-In And Therefore Guests Are Asked To Understand If The Check-In Time At The Property Should Be Delayed A Bit Offers Special Long Stay Offers From 2 Weeks For April May June July September Offers Spring Summer -5 Or 6 Nights 5 Disccount Off -7 N,1535528,San Vicente,Casco Antiguo,Entire Home Apt,4,1,1,2,"TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Heating,Family/kid friendly,Washer,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Bathtub,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Long term stays allowed,Host greets you",690.0,172.5,4,365,True,30,0,0.0,60,0,90,0,163,202,235,2012-03-12,2020-03-12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,235.0,Spain,Sevilla,2020-05-30,True,60.0,Sevilla_Casco Antiguo_San Vicente
22,144471,Best Zonepl Catalua Room X 2Bathroom Wifi,Hello People Are You On Vacation Or Business Perhaps A Student Or Just Passing Through Is Just What You Need I' Renting A Room Per Days Weeks Or Monthly Rent A Quiet And Comfortable Rooms In A Beautifully Renovated Apartment Rooms Descriptions Room 1 It Is A Double Room With A Double Bed And Closet Ideal For Relaxing After A Long Day In Summer Could Has Different Price Depend Of The Season Or Week Events In Bcn The Most Important Thing The Flat Is My Home I'M Opening The Doors Of My Home For You Please Take Care Of It As Yours Keep Everything Clean And Respect The Place Only One Rule We Have Drunk People Are Not Allowed In My Home Please Thanks If You Are The Person Who Like Drink And Drink Without Any Control Until Get Sick This Is Not Your Place Sorry D Extra Services Kitchen Not Available For Cooking Refrigerator Use And Microwave Are Free Free Services From The Host - Wifi Fresh Water Bottle - Cookies For Breakfast - Calls Fixe,700165,Sant Antoni,Eixample,Private Room,2,1,1,1,"Wireless Internet,Wheelchair accessible,Elevator,Heating,Family/kid friendly,Washer,Dryer",470.0,235.0,2,365,True,22,8,26.666666666666668,52,8,82,8,357,8,32,2011-07-04,2016-08-04,87.0,8.0,9.0,9.0,9.0,9.0,8.0,8.8,42.0,Spain,Barcelona,2017-09-12,False,23.0,Barcelona_Eixample_Sant Antoni
25,157327,House In Llofriu Costa Brava,New Rebuilt And Furnished House Pool Bbq If You And Your Family Friends Want To Get Relaxed In A Quiet Atmosphere With Splendid Views Over Emporda Area This Is The Place To Stay 8 Km From Pals Beach And 5 Km From Palafrugell And La Bisbal Downtowns House In The Middle Of Countryside With An Amazing View Over The Emporda Area All New From Walls To Furniture Decorated With Very Good Taste 230 Square Meters And 8 000 Square Meters Of Garden-Terrain 4 Bedrooms With Ensuite Bathroom 1 Doble Bed Room 2 Rooms With Twin Beds And 1 Room With 1 Single Bed And Another One Underneath That Can Be Taken Out Fully Equipped Kitchen Very Large And Comfortable Dinning And Sitting Room Comfortable In Out Swimming Pool Terrace With Places For Dinning And Sitting Bbq By The Pool Wc For Visits Located In A Quiet Paradise That Creates An Immense Relaxed Atmosphere Unbelievable Dawns And Sunsets 8 Km Away From Pals Beach And 5 Km From Palafrugell And La Bisbal Downtowns Ideal For Famili,755634,Forallac,,Entire Home Apt,8,5,4,8,"TV,Air conditioning,Pool,Kitchen,Free parking on premises,Indoor fireplace,Buzzer/wireless intercom,Heating,Family/kid friendly,Suitable for events,Washer,Dryer,Fire extinguisher,Essentials,Shampoo",5000.0,625.0,7,60,True,26,4,13.333333333333334,56,4,86,4,361,4,1,2015-08-18,2015-08-18,80.0,8.0,10.0,10.0,10.0,8.0,8.0,9.2,3.0,Spain,Girona,2018-08-30,False,37.0,Girona_Forallac
26,158238,Central Wi Fi W Terrasse 8 People,Welcome To Barcelona Barcelona Is A Colorfull City With An Amazing Athmosphere Plenty Of Experiences To Enjoy We Want You To Feel The Barcelona Experience In Our Just Renewed Apartment A Few Minutes From The City Center Not Included Touristic Tax Is 2 25 Euros Per Person And Night With A Maximum Of 7 Nights Expenses Of Water Electricity Are Included Untill 150 Euros Per Month Internet Included Late Check In After 8 Pm 25 Euros Late Check In After 10 Pm 35 Euros Raquel 4 Double Rooms 2 Single Beds And 3 Double Beds Metro Line 3 Palza Del Centro Stop Registro Phone Number Hidden Expedient Phone Number Hidden Registro Phone Number Hidden Expedient Phone Number Hidden,759411,Les Corts,Les Corts,Entire Home Apt,8,2,4,5,"TV,Internet,Wifi,Kitchen,Paid parking off premises,Smoking allowed,Pets allowed,Elevator,Buzzer/wireless intercom,Family/kid friendly,Washer,Essentials,Hair dryer,Iron,translation missing: en.hosting_amenity_50,Hot water,Host greets you",1200.0,150.0,3,365,True,24,6,20.0,54,6,84,6,359,6,97,2011-07-22,2018-05-21,89.0,9.0,8.0,10.0,10.0,9.0,9.0,9.2,116.0,Spain,Barcelona,2018-06-09,False,32.0,Barcelona_Les Corts_Les Corts
27,164621,Nice Cozy Ensuite Doublebedroom,Please Always Check Availability Before Booking Thanks Monthly Rate Available On Request During Low Season If This Room Is Booked I Rent Another One In The Same Flat Have A Look Https Www Airbnb Es Rooms 164364 About The Apartment 3 Bedrooms 2 Bathrooms 1 En-Suite Fully Furnished Kitchen Living Room Patio Terrace The Flat Is Spacious And Well Distributed There Are 3 Bedrooms 2 For Airbnb Guests And One Is Mine The Kitchen Is Modern Functional And Fully Equipped The Living Room Is At The Higher Floor It Has 2 Super Comfy Sofa A Yoga Space And A Very Good Vibe There Is A Tv Smaller Than The One On The Photos The Patio Is Great For Relaxing On The Hammock And Chilling Out In The Pleasant Summer Evenings This Double Room Is The Best And Largest Room Of The Flat It Has En-Suite Private Bathroom And It Overlooks The Patio The Location Is Great The Flat Is Located In Porto Pi A Very Convenient Area Close To Everything Next Door There Is Porto Pi Shopping C,684289,Palma De Mallorca,,Private Room,1,1,1,0,"TV,Wifi,Kitchen,Smoking allowed,Free street parking,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Private entrance,Hot water,Luggage dropoff allowed,Long term stays allowed,Host greets you",330.0,330.0,7,1125,True,10,20,66.66666666666666,39,21,69,21,344,21,44,2011-07-26,2017-06-25,95.0,10.0,10.0,10.0,10.0,9.0,9.0,9.8,45.0,Spain,Mallorca,2019-08-31,False,35.0,Mallorca_Palma De Mallorca
28,170750,2-Bedroom Attic Rooftop Terrace,Jesus Del Valle Apartment Gorgeous Bright Two-Bedroom Attic Apartment With A Great Terrace And All The Amenities Set In A Strategic Location Very Close To Gran Va The Main Commercial And Entertainment Area In Madrid This Flat Is Perfect For Couples Families Or A Group Of Friends Features This Bright Apartment Outfitted With All Comforts Has An Open Loft-Style Living Room With Two Single Beds Like Sofa Connecting To A Fully-Equipped Kitchen With All The Necessary Appliances To Make Your Stay As Homey As Possible The Living Room Also Leads Out To A Large 20 M2 Terrace With Outdoor Furniture Allowing You To Enjoy Wonderful Views Of The Sunset Over The City Rooftops And Madrid Sky-Line The Apartment Has A Master Bedroom With A Double Bed And Another Smaller Bedroom With A Double Bed Both With Built-In Wardrobes Amenities 4Th 1 2 Floor With Elevator Last 10 Steps On Foot Air Conditioning Electric Heating Bed Linens Towels Refrigerator Oven Microwave Kitch,814490,Universidad,Centro,Entire Home Apt,4,1,2,4,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Smoking allowed,Elevator,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Bathtub,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Well-lit path to entrance,Step-free access,Step-free access,Host greets you,Paid parking on premises",900.0,225.0,2,30,True,11,19,63.33333333333333,11,49,11,79,17,348,189,2011-10-28,2018-11-18,90.0,9.0,9.0,10.0,10.0,10.0,9.0,9.6,218.0,Spain,Madrid,2018-12-10,False,62.0,Madrid_Centro_Universidad
29,176827,Se Alquilan Habitaciones En Madrid,Es Un Piso Totalmente Reformado Todas Las Habitaciones Tienen Llave Y Estn Amuebladas Se Puede Ir Andando A Todos Los Lugares Importantes De Madrid Las Personas Que Se Queden Por Meses Tienen Derecho A Cocina Wii Calefaccin Lavadora Etc En El Piso Tenemos 5 Baos Y 2 Duchas Todas Las Habitaciones Estn Amuebladas Algunas Tienen Medio Bao Dentro Tienen Llave En La Puerta Las Personas Que Alquilen Por Meses Tienen Derecho A Cocina Lavadora Wifi Etc Las Personas Que Alquilen Por Das Sueltos Tienen Derecho A Wifi Microondas Frigorifico Utilizar Platos Vasos Cubiertos No Los Hornillos De La Cocina La Lavadora Es Un Servicio Aparte Lo Que Sea Necesario Esta Rodeado De Cines Teatros Centros Comerciales Restaurantes Museos Etc Se Puede Ir Andando A Todos Los Sitios Importantes El Autobs Que Sale Del Aeropuerto La Parada La Tiene En Cibeles Y Se Tarde 10 Minutos Andando Al Piso Esta Comunicado Con Todo Tipo De Transportes A Metro Autobuses Tren Etc,845399,Universidad,Centro,Private Room,7,5,1,7,"TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Heating,Washer,Dryer,Fire extinguisher,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",280.0,40.0,1,730,,13,17,56.666666666666664,43,17,72,18,347,18,156,2012-02-06,2017-04-02,83.0,8.0,9.0,9.0,9.0,9.0,9.0,8.8,248.0,Spain,Madrid,2017-04-08,True,22.0,Madrid_Centro_Universidad
