id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
6984,36,technician,married,secondary,False,1345.0,True,False,cellular,18,nov,82,1,172,3,failure,False
6985,48,services,married,primary,False,483.0,False,False,cellular,6,aug,119,2,-1,0,new_marketing_client,False
6986,59,not_provided,married,not_provided,False,2443.0,False,False,undefined_contact_type,20,jun,8,8,-1,0,new_marketing_client,False
6987,21,student,single,tertiary,False,1258.0,False,False,cellular,7,jul,404,1,-1,0,new_marketing_client,False
6988,56,retired,divorced,secondary,False,389.0,True,False,undefined_contact_type,18,jun,379,5,-1,0,new_marketing_client,False
6989,57,admin.,divorced,secondary,False,0.0,False,False,cellular,9,sep,121,2,-1,0,new_marketing_client,False
6990,41,blue-collar,married,secondary,False,2067.0,True,False,undefined_contact_type,20,jun,120,4,-1,0,new_marketing_client,False
6991,36,management,married,tertiary,False,332.0,True,False,cellular,22,may,566,7,-1,0,new_marketing_client,False
6992,45,management,married,tertiary,False,80.0,False,True,cellular,19,nov,157,1,-1,0,new_marketing_client,False
6993,40,housemaid,married,secondary,False,84.0,True,True,undefined_contact_type,12,jun,230,7,-1,0,new_marketing_client,False
6994,30,admin.,single,secondary,False,2702.0,True,False,cellular,24,jul,129,2,-1,0,new_marketing_client,False
6995,75,retired,divorced,primary,False,37127.0,False,False,cellular,11,feb,505,1,-1,0,new_marketing_client,False
6996,35,technician,single,tertiary,False,0.0,True,False,telephone,28,aug,46,2,-1,0,new_marketing_client,False
6997,58,admin.,married,secondary,False,1813.0,True,False,telephone,17,jul,15,1,-1,0,new_marketing_client,False
6998,29,technician,single,secondary,False,1612.0,True,False,undefined_contact_type,26,may,375,2,-1,0,new_marketing_client,False
6999,54,technician,single,secondary,False,198.0,True,True,cellular,17,nov,120,1,171,2,failure,False
7000,28,blue-collar,single,secondary,False,1106.0,True,False,cellular,17,apr,73,2,-1,0,new_marketing_client,False
7001,33,student,single,not_provided,False,2321.0,False,False,cellular,15,apr,699,2,381,2,failure,False
7002,56,admin.,married,secondary,False,33.0,False,True,cellular,19,nov,111,1,-1,0,new_marketing_client,False
7003,50,management,married,tertiary,False,101.0,True,False,undefined_contact_type,15,may,348,1,-1,0,new_marketing_client,False
7004,37,technician,single,secondary,False,-59.0,True,False,cellular,22,jul,70,1,-1,0,new_marketing_client,False
7005,49,services,married,secondary,False,486.0,True,True,undefined_contact_type,30,may,43,2,-1,0,new_marketing_client,False
7006,54,retired,married,primary,False,136.0,True,False,cellular,3,apr,352,1,332,2,failure,False
7007,40,management,married,tertiary,False,193.0,False,False,cellular,18,aug,105,6,-1,0,new_marketing_client,False
7008,33,technician,married,secondary,False,5083.0,False,False,cellular,27,oct,161,1,96,2,other,False
7009,48,management,married,not_provided,False,0.0,True,False,cellular,8,may,612,1,344,1,other,False
7010,43,management,married,tertiary,False,8.0,False,False,cellular,11,aug,95,4,-1,0,new_marketing_client,False
7011,35,blue-collar,single,primary,False,21.0,True,False,undefined_contact_type,27,may,129,1,-1,0,new_marketing_client,False
7012,55,technician,married,secondary,False,570.0,False,False,cellular,27,aug,94,6,-1,0,new_marketing_client,False
7013,33,management,married,tertiary,False,644.0,True,True,cellular,3,feb,124,2,271,2,failure,False
7014,41,technician,single,tertiary,False,1104.0,False,False,undefined_contact_type,9,jun,352,1,-1,0,new_marketing_client,False
7015,57,blue-collar,married,secondary,False,6004.0,True,False,cellular,12,aug,157,6,-1,0,new_marketing_client,False
7016,50,self-employed,married,tertiary,False,1503.0,False,False,cellular,27,aug,128,12,-1,0,new_marketing_client,False
7017,63,technician,married,secondary,False,896.0,True,False,cellular,28,jan,115,3,91,4,other,False
7018,33,technician,single,secondary,False,177.0,True,False,undefined_contact_type,23,may,293,1,-1,0,new_marketing_client,False
7019,47,blue-collar,married,secondary,False,665.0,False,False,cellular,18,aug,885,3,-1,0,new_marketing_client,False
7020,36,services,married,secondary,False,380.0,True,False,undefined_contact_type,20,may,26,1,-1,0,new_marketing_client,False
7021,23,student,single,secondary,False,151.0,True,False,undefined_contact_type,9,may,97,1,-1,0,new_marketing_client,False
7022,33,technician,single,tertiary,False,179.0,True,False,cellular,18,nov,432,2,181,4,other,False
7023,36,management,married,tertiary,False,4.0,False,True,cellular,29,jul,261,6,-1,0,new_marketing_client,False
7024,47,blue-collar,married,secondary,False,116.0,True,False,undefined_contact_type,8,may,376,2,-1,0,new_marketing_client,False
7025,39,management,married,tertiary,False,0.0,False,False,cellular,28,aug,93,25,-1,0,new_marketing_client,False
7026,44,blue-collar,divorced,primary,False,-57.0,True,False,cellular,7,may,234,1,356,2,failure,False
7027,60,retired,married,primary,False,894.0,True,False,undefined_contact_type,15,may,65,7,-1,0,new_marketing_client,False
7028,42,management,married,tertiary,False,478.0,False,True,cellular,8,jul,165,1,-1,0,new_marketing_client,False
7029,32,technician,single,secondary,False,10.0,False,False,cellular,19,aug,190,2,-1,0,new_marketing_client,False
7030,33,admin.,married,secondary,False,30.0,True,False,telephone,5,may,125,2,-1,0,new_marketing_client,False
7031,37,management,married,tertiary,False,578.0,True,False,cellular,8,aug,401,4,-1,0,new_marketing_client,False
7032,33,management,single,tertiary,False,2360.0,True,False,cellular,20,nov,268,1,-1,0,new_marketing_client,False
7033,59,retired,married,primary,False,-47.0,True,False,cellular,27,aug,84,4,-1,0,new_marketing_client,False
7034,42,technician,married,tertiary,False,-805.0,False,False,cellular,8,aug,103,6,-1,0,new_marketing_client,False
7035,59,management,married,tertiary,True,782.0,False,True,cellular,13,aug,127,2,-1,0,new_marketing_client,False
7036,31,technician,single,secondary,False,1282.0,False,False,cellular,12,may,144,1,460,2,failure,False
7037,50,self-employed,single,secondary,False,766.0,True,False,cellular,7,may,253,2,304,4,failure,False
7038,29,blue-collar,single,secondary,False,348.0,True,False,undefined_contact_type,9,may,185,2,-1,0,new_marketing_client,False
7039,36,entrepreneur,single,secondary,False,296.0,False,False,cellular,18,nov,67,2,111,2,failure,False
7040,33,services,married,primary,False,908.0,True,True,cellular,14,jul,184,2,-1,0,new_marketing_client,False
7041,38,admin.,divorced,secondary,False,0.0,False,False,undefined_contact_type,5,jun,56,1,-1,0,new_marketing_client,False
7042,33,management,single,tertiary,False,5276.0,False,False,cellular,4,nov,572,1,-1,0,new_marketing_client,False
7043,36,entrepreneur,single,tertiary,False,658.0,True,False,undefined_contact_type,16,jun,61,3,-1,0,new_marketing_client,False
7044,36,management,single,tertiary,False,1089.0,True,False,undefined_contact_type,30,may,126,1,-1,0,new_marketing_client,False
7045,44,admin.,married,secondary,False,1042.0,True,False,cellular,18,may,136,1,-1,0,new_marketing_client,False
7046,29,blue-collar,married,primary,False,544.0,False,True,cellular,21,jul,121,4,-1,0,new_marketing_client,False
7047,44,blue-collar,married,primary,False,134.0,True,False,cellular,7,may,378,1,-1,0,new_marketing_client,False
7048,55,management,married,tertiary,False,73.0,True,False,undefined_contact_type,5,may,142,2,-1,0,new_marketing_client,False
7049,38,blue-collar,single,secondary,False,13156.0,True,False,cellular,17,apr,291,4,331,1,failure,False
7050,39,management,divorced,tertiary,False,30.0,False,True,cellular,3,feb,265,4,-1,0,new_marketing_client,False
7051,45,blue-collar,married,primary,False,-66.0,True,False,undefined_contact_type,6,may,263,2,-1,0,new_marketing_client,False
7052,36,management,single,tertiary,False,1373.0,True,False,undefined_contact_type,20,may,144,2,-1,0,new_marketing_client,False
7053,36,management,married,tertiary,False,8564.0,True,False,undefined_contact_type,23,may,125,1,-1,0,new_marketing_client,False
7054,59,retired,divorced,primary,False,81.0,True,False,undefined_contact_type,5,may,107,1,-1,0,new_marketing_client,False
7055,41,admin.,married,tertiary,False,5426.0,True,False,undefined_contact_type,14,may,149,2,-1,0,new_marketing_client,False
7056,29,self-employed,single,tertiary,False,16.0,True,False,undefined_contact_type,6,may,43,1,-1,0,new_marketing_client,False
7057,50,management,single,tertiary,False,297.0,True,False,undefined_contact_type,5,may,119,1,-1,0,new_marketing_client,False
7058,51,blue-collar,divorced,secondary,False,734.0,True,True,cellular,5,may,17,1,-1,0,new_marketing_client,False
7059,29,management,single,tertiary,False,1514.0,True,False,telephone,5,may,363,1,333,7,other,False
7060,40,technician,single,secondary,False,153.0,False,False,cellular,7,aug,125,2,-1,0,new_marketing_client,False
7061,36,student,married,primary,False,3503.0,False,False,undefined_contact_type,6,jun,31,1,-1,0,new_marketing_client,False
7062,49,technician,married,secondary,False,-849.0,True,True,undefined_contact_type,27,may,197,1,-1,0,new_marketing_client,False
7063,45,technician,married,secondary,False,1441.0,True,False,cellular,18,nov,93,1,113,2,other,False
7064,40,management,married,tertiary,False,2487.0,False,False,cellular,30,apr,126,1,-1,0,new_marketing_client,False
7065,31,management,married,tertiary,False,927.0,False,False,cellular,18,aug,100,4,-1,0,new_marketing_client,False
7066,32,entrepreneur,married,tertiary,False,598.0,False,False,cellular,18,aug,135,6,-1,0,new_marketing_client,False
7067,44,admin.,married,secondary,False,345.0,True,False,telephone,16,jul,208,8,-1,0,new_marketing_client,False
7068,27,blue-collar,married,secondary,False,197.0,False,False,telephone,23,jul,222,1,-1,0,new_marketing_client,False
7069,25,admin.,single,tertiary,False,220.0,False,False,cellular,26,may,68,1,-1,0,new_marketing_client,False
7070,56,services,married,secondary,False,9.0,False,True,cellular,20,aug,285,2,-1,0,new_marketing_client,False
7071,59,retired,married,secondary,False,5678.0,True,False,undefined_contact_type,14,may,238,2,-1,0,new_marketing_client,False
7072,31,management,single,tertiary,False,0.0,False,False,cellular,25,aug,9,12,-1,0,new_marketing_client,False
7073,49,admin.,divorced,secondary,False,169.0,True,False,undefined_contact_type,30,may,447,1,-1,0,new_marketing_client,False
7074,50,blue-collar,divorced,primary,False,388.0,False,False,cellular,5,feb,701,1,-1,0,new_marketing_client,False
7075,42,not_provided,single,not_provided,True,61.0,False,False,undefined_contact_type,20,jun,115,1,-1,0,new_marketing_client,False
7076,37,management,married,tertiary,False,7100.0,False,False,cellular,20,nov,757,2,-1,0,new_marketing_client,False
7077,36,blue-collar,single,secondary,False,219.0,True,True,cellular,11,may,270,2,347,1,failure,False
7078,53,blue-collar,married,secondary,False,-76.0,False,False,cellular,29,jan,173,1,164,4,other,False
7079,51,blue-collar,married,not_provided,False,1432.0,False,False,cellular,9,jul,388,1,-1,0,new_marketing_client,False
7080,42,blue-collar,married,secondary,False,879.0,True,False,cellular,18,nov,140,1,-1,0,new_marketing_client,False
7081,47,housemaid,married,primary,False,0.0,True,False,telephone,24,jul,193,1,-1,0,new_marketing_client,False
7082,40,self-employed,married,tertiary,False,1498.0,False,False,cellular,4,feb,62,1,-1,0,new_marketing_client,False
7083,25,blue-collar,single,secondary,False,543.0,True,False,cellular,15,may,302,1,-1,0,new_marketing_client,False
7084,36,blue-collar,married,secondary,False,1797.0,True,True,cellular,17,nov,166,1,181,2,failure,False
7085,80,retired,married,primary,False,2994.0,False,False,cellular,6,aug,320,1,-1,0,new_marketing_client,False
7086,60,self-employed,married,secondary,False,1690.0,False,False,cellular,28,aug,64,11,-1,0,new_marketing_client,False
7087,51,management,married,secondary,False,1573.0,False,False,cellular,28,aug,72,18,-1,0,new_marketing_client,False
7088,59,housemaid,married,tertiary,False,0.0,False,True,cellular,29,jul,376,2,-1,0,new_marketing_client,False
7089,80,retired,married,secondary,False,173.0,False,False,cellular,2,aug,87,3,-1,0,new_marketing_client,False
7090,47,admin.,married,not_provided,False,989.0,False,False,undefined_contact_type,19,jun,116,1,-1,0,new_marketing_client,False
7091,36,services,married,secondary,False,335.0,True,False,undefined_contact_type,9,may,339,2,-1,0,new_marketing_client,False
7092,31,blue-collar,single,not_provided,True,17.0,True,False,cellular,6,may,72,1,-1,0,new_marketing_client,False
7093,33,technician,married,secondary,False,-74.0,True,False,cellular,25,jul,198,4,-1,0,new_marketing_client,False
7094,45,services,married,not_provided,False,8319.0,False,False,cellular,15,jun,75,2,-1,0,new_marketing_client,False
7095,33,blue-collar,single,secondary,False,15341.0,False,False,cellular,20,apr,335,1,334,3,failure,False
7096,51,technician,married,secondary,False,52.0,False,False,cellular,13,aug,114,2,-1,0,new_marketing_client,False
7097,51,unemployed,divorced,secondary,False,-56.0,True,False,cellular,19,nov,544,3,-1,0,new_marketing_client,False
7098,48,blue-collar,married,primary,False,1670.0,False,False,undefined_contact_type,17,jun,145,1,-1,0,new_marketing_client,False
7099,34,technician,single,tertiary,False,370.0,False,False,cellular,11,aug,116,2,-1,0,new_marketing_client,False
7100,28,management,single,tertiary,False,466.0,True,False,cellular,23,jul,170,2,-1,0,new_marketing_client,False
7101,33,technician,single,secondary,False,2583.0,False,False,cellular,25,may,241,1,108,1,failure,False
7102,36,services,married,secondary,False,1177.0,True,True,cellular,3,feb,50,5,-1,0,new_marketing_client,False
7103,40,self-employed,married,secondary,False,311.0,True,False,undefined_contact_type,20,may,723,2,-1,0,new_marketing_client,False
7104,34,entrepreneur,married,tertiary,False,842.0,True,False,cellular,6,may,141,2,-1,0,new_marketing_client,False
7105,31,technician,single,tertiary,False,2744.0,True,False,cellular,8,aug,309,2,-1,0,new_marketing_client,False
7106,49,technician,married,tertiary,False,503.0,False,False,undefined_contact_type,1,jul,297,2,-1,0,new_marketing_client,False
7107,35,management,single,tertiary,False,62.0,True,False,cellular,5,may,214,4,15,3,success,False
7108,38,management,single,tertiary,False,4841.0,False,False,cellular,22,may,580,3,-1,0,new_marketing_client,False
7109,32,technician,married,secondary,False,253.0,True,False,cellular,21,nov,76,1,170,3,failure,False
7110,33,blue-collar,married,secondary,False,842.0,False,False,cellular,29,aug,111,4,-1,0,new_marketing_client,False
7111,39,admin.,married,not_provided,False,378.0,False,False,undefined_contact_type,20,jun,17,5,-1,0,new_marketing_client,False
7112,30,services,married,secondary,False,637.0,True,False,cellular,15,may,69,5,-1,0,new_marketing_client,False
7113,53,admin.,divorced,secondary,False,-372.0,True,False,undefined_contact_type,26,may,104,1,-1,0,new_marketing_client,False
7114,24,technician,single,secondary,False,135.0,True,True,cellular,18,may,250,1,-1,0,new_marketing_client,False
7115,52,entrepreneur,divorced,secondary,False,7.0,False,False,cellular,24,jul,150,5,-1,0,new_marketing_client,False
7116,27,management,single,tertiary,False,446.0,False,False,cellular,23,jun,205,3,-1,0,new_marketing_client,False
7117,36,admin.,single,secondary,False,1328.0,False,False,cellular,30,jul,69,9,-1,0,new_marketing_client,False
7118,29,admin.,married,secondary,False,252.0,True,False,cellular,15,may,1223,3,371,1,failure,False
7119,47,blue-collar,married,secondary,False,125.0,False,False,cellular,8,jul,210,2,-1,0,new_marketing_client,False
7120,43,blue-collar,married,secondary,False,1324.0,True,False,telephone,12,may,179,5,-1,0,new_marketing_client,False
7121,48,management,divorced,tertiary,False,-244.0,True,False,undefined_contact_type,5,may,253,1,-1,0,new_marketing_client,False
7123,25,management,single,tertiary,False,2140.0,False,False,cellular,1,oct,81,1,-1,0,new_marketing_client,False
7124,43,services,divorced,secondary,False,5571.0,False,False,undefined_contact_type,9,jun,149,1,-1,0,new_marketing_client,False
7125,50,technician,married,secondary,False,103.0,True,False,undefined_contact_type,12,may,79,6,-1,0,new_marketing_client,False
7126,54,technician,divorced,tertiary,False,2133.0,False,False,cellular,18,nov,176,1,-1,0,new_marketing_client,False
7127,38,services,married,secondary,False,8876.0,False,False,cellular,19,nov,636,1,-1,0,new_marketing_client,False
7128,41,housemaid,divorced,primary,False,22.0,True,False,cellular,18,nov,238,3,126,4,other,False
7129,35,admin.,married,secondary,False,3854.0,True,False,cellular,5,may,131,1,-1,0,new_marketing_client,False
7130,33,management,married,tertiary,False,32.0,False,False,cellular,29,aug,27,7,-1,0,new_marketing_client,False
7131,51,technician,married,secondary,False,337.0,True,False,cellular,20,aug,687,4,-1,0,new_marketing_client,False
7132,29,blue-collar,single,secondary,False,228.0,False,False,cellular,5,feb,355,1,-1,0,new_marketing_client,False
7133,34,blue-collar,divorced,secondary,False,1125.0,True,True,cellular,19,nov,141,2,-1,0,new_marketing_client,False
7134,51,management,married,tertiary,False,1612.0,True,False,cellular,18,nov,61,2,131,1,failure,False
7135,58,housemaid,married,primary,False,1310.0,True,True,cellular,22,jul,1226,2,-1,0,new_marketing_client,False
7136,50,services,divorced,secondary,True,-210.0,False,True,cellular,21,aug,153,7,-1,0,new_marketing_client,False
7137,38,housemaid,married,secondary,False,0.0,True,False,cellular,23,jul,157,1,-1,0,new_marketing_client,False
7138,57,entrepreneur,married,not_provided,False,975.0,True,True,cellular,22,jul,236,4,-1,0,new_marketing_client,False
7139,49,services,married,tertiary,False,306.0,True,False,cellular,18,aug,285,7,-1,0,new_marketing_client,False
7140,42,blue-collar,married,primary,False,170.0,True,False,undefined_contact_type,19,may,51,41,-1,0,new_marketing_client,False
7141,33,technician,single,tertiary,False,154.0,False,False,cellular,18,mar,159,2,-1,0,new_marketing_client,False
7142,34,self-employed,married,tertiary,False,1972.0,True,False,cellular,23,jul,61,2,-1,0,new_marketing_client,False
7143,36,admin.,single,tertiary,False,994.0,False,False,cellular,13,aug,185,2,105,3,success,False
7144,60,retired,divorced,tertiary,False,380.0,False,False,cellular,21,jul,219,1,-1,0,new_marketing_client,False
7145,37,services,single,secondary,False,54.0,True,False,cellular,10,jul,118,1,-1,0,new_marketing_client,False
7146,41,blue-collar,married,primary,False,512.0,True,False,undefined_contact_type,6,may,233,2,-1,0,new_marketing_client,False
7147,36,management,single,tertiary,False,1027.0,True,False,cellular,4,jun,151,1,-1,0,new_marketing_client,False
7148,56,unemployed,divorced,primary,False,1770.0,False,False,cellular,5,feb,916,3,-1,0,new_marketing_client,False
7149,34,management,married,tertiary,False,13.0,True,False,cellular,30,jul,99,3,-1,0,new_marketing_client,False
7150,33,unemployed,married,secondary,False,438.0,True,True,undefined_contact_type,21,may,129,1,-1,0,new_marketing_client,False
7151,29,blue-collar,married,secondary,False,162.0,True,False,cellular,15,jul,126,3,-1,0,new_marketing_client,False
7152,43,management,married,tertiary,False,-183.0,False,False,cellular,24,jul,65,1,-1,0,new_marketing_client,False
7153,29,management,single,not_provided,False,698.0,False,False,cellular,8,feb,186,1,-1,0,new_marketing_client,False
7154,36,admin.,married,secondary,False,165.0,True,False,undefined_contact_type,23,may,456,4,-1,0,new_marketing_client,False
7155,33,technician,single,secondary,False,3499.0,True,False,cellular,11,may,143,3,356,1,other,False
7156,39,management,married,tertiary,False,378.0,True,True,undefined_contact_type,5,may,127,2,-1,0,new_marketing_client,False
7157,26,technician,single,secondary,False,855.0,True,False,undefined_contact_type,28,may,87,2,-1,0,new_marketing_client,False
7158,41,technician,single,secondary,False,32.0,True,False,cellular,7,may,162,1,-1,0,new_marketing_client,False
7159,36,unemployed,divorced,primary,False,0.0,False,False,telephone,4,jul,304,3,-1,0,new_marketing_client,False
7160,31,management,single,tertiary,False,0.0,False,False,cellular,25,aug,191,5,-1,0,new_marketing_client,False
7161,34,blue-collar,married,secondary,False,2994.0,True,False,cellular,15,may,358,1,176,1,failure,False
7162,28,blue-collar,married,secondary,False,1238.0,True,False,undefined_contact_type,14,may,246,1,-1,0,new_marketing_client,False
7163,47,services,married,secondary,False,1717.0,False,False,cellular,20,aug,216,9,-1,0,new_marketing_client,False
7164,41,admin.,single,secondary,False,224.0,True,False,cellular,12,may,22,8,-1,0,new_marketing_client,False
7165,39,technician,single,secondary,False,1048.0,True,True,cellular,8,apr,201,2,-1,0,new_marketing_client,False
7166,53,admin.,divorced,secondary,False,592.0,True,False,undefined_contact_type,13,may,151,1,-1,0,new_marketing_client,False
7167,45,self-employed,married,secondary,False,396.0,False,False,cellular,28,aug,238,1,-1,0,new_marketing_client,False
7168,30,services,single,secondary,False,268.0,False,False,undefined_contact_type,24,jul,86,1,-1,0,new_marketing_client,False
7169,39,services,married,secondary,False,0.0,True,False,cellular,8,may,503,1,-1,0,new_marketing_client,False
7170,30,self-employed,single,secondary,False,5223.0,False,False,cellular,14,oct,404,2,-1,0,new_marketing_client,False
7171,32,admin.,divorced,secondary,False,1611.0,True,True,undefined_contact_type,13,may,93,1,-1,0,new_marketing_client,False
7172,66,retired,married,secondary,False,780.0,False,False,cellular,12,feb,388,4,-1,0,new_marketing_client,False
7173,26,blue-collar,married,primary,False,399.0,True,False,cellular,22,jul,1288,2,-1,0,new_marketing_client,False
7174,30,services,single,secondary,False,1649.0,True,False,undefined_contact_type,23,may,206,1,-1,0,new_marketing_client,False
7175,42,services,single,not_provided,False,974.0,False,False,cellular,30,jul,73,2,-1,0,new_marketing_client,False
7176,44,management,married,tertiary,False,22.0,True,False,cellular,6,aug,265,2,-1,0,new_marketing_client,False
7177,38,services,married,secondary,False,507.0,True,False,cellular,17,apr,55,1,344,1,failure,False
7178,31,technician,divorced,secondary,False,10787.0,True,False,undefined_contact_type,4,jun,135,2,-1,0,new_marketing_client,False
7179,34,technician,married,secondary,False,-259.0,True,False,undefined_contact_type,27,may,124,2,-1,0,new_marketing_client,False
7180,42,blue-collar,married,secondary,False,414.0,True,False,cellular,17,apr,400,3,-1,0,new_marketing_client,False
7181,34,admin.,divorced,secondary,False,67.0,True,False,undefined_contact_type,6,may,90,1,-1,0,new_marketing_client,False
7182,31,blue-collar,single,tertiary,False,328.0,True,False,cellular,14,may,414,1,175,1,failure,False
7183,30,technician,married,secondary,False,4.0,True,False,cellular,8,may,17,5,-1,0,new_marketing_client,False
7184,31,management,single,tertiary,False,471.0,False,False,cellular,29,aug,153,2,-1,0,new_marketing_client,False
7185,47,blue-collar,married,primary,False,3038.0,True,False,cellular,14,jul,151,2,-1,0,new_marketing_client,False
7186,52,blue-collar,married,secondary,False,2276.0,False,False,undefined_contact_type,20,jun,83,3,-1,0,new_marketing_client,False
7187,31,blue-collar,married,primary,False,-848.0,True,False,undefined_contact_type,23,may,559,3,-1,0,new_marketing_client,False
7188,51,admin.,married,secondary,False,2662.0,False,False,telephone,28,jan,148,2,-1,0,new_marketing_client,False
7189,48,services,married,secondary,False,2597.0,True,False,cellular,6,may,182,2,355,1,failure,False
7190,47,blue-collar,married,primary,False,550.0,True,False,undefined_contact_type,7,may,113,1,-1,0,new_marketing_client,False
7191,55,retired,married,tertiary,False,357.0,True,False,cellular,30,apr,878,1,-1,0,new_marketing_client,False
7192,58,entrepreneur,married,primary,False,1153.0,True,True,telephone,12,may,206,6,337,6,failure,False
7193,74,retired,married,tertiary,False,4912.0,False,False,telephone,21,oct,129,3,-1,0,new_marketing_client,False
7194,30,technician,single,secondary,False,194.0,False,True,cellular,27,aug,60,3,-1,0,new_marketing_client,False
7195,40,management,married,tertiary,True,0.0,False,False,cellular,28,jul,165,5,-1,0,new_marketing_client,False
7196,50,blue-collar,married,primary,False,565.0,True,True,cellular,28,aug,36,3,-1,0,new_marketing_client,False
7197,36,management,divorced,tertiary,False,649.0,False,False,cellular,16,jul,237,2,91,1,failure,False
7198,26,admin.,divorced,secondary,False,-45.0,True,False,undefined_contact_type,4,jun,357,2,-1,0,new_marketing_client,False
7199,30,admin.,married,secondary,False,1310.0,False,False,telephone,27,oct,3284,1,-1,0,new_marketing_client,False
7200,34,blue-collar,married,secondary,False,2308.0,True,False,undefined_contact_type,7,may,1062,1,-1,0,new_marketing_client,False
7201,53,unemployed,single,secondary,False,4.0,False,False,cellular,30,jul,259,3,-1,0,new_marketing_client,False
7202,42,blue-collar,married,secondary,False,1297.0,True,False,cellular,3,apr,697,2,-1,0,new_marketing_client,False
7203,33,management,married,tertiary,False,1808.0,True,False,undefined_contact_type,4,jun,99,4,-1,0,new_marketing_client,False
7204,35,unemployed,married,secondary,False,2080.0,True,False,telephone,14,apr,266,3,-1,0,new_marketing_client,False
7205,33,services,married,secondary,False,5034.0,True,False,undefined_contact_type,8,may,207,3,-1,0,new_marketing_client,False
7206,41,admin.,divorced,secondary,False,322.0,True,False,undefined_contact_type,6,may,87,4,-1,0,new_marketing_client,False
7207,40,blue-collar,married,secondary,False,679.0,True,False,cellular,17,apr,642,2,304,1,failure,False
7208,32,management,single,tertiary,False,1742.0,False,False,undefined_contact_type,5,jun,231,2,-1,0,new_marketing_client,False
7209,54,management,married,tertiary,False,154.0,False,False,undefined_contact_type,9,may,155,3,-1,0,new_marketing_client,False
7210,31,unemployed,single,tertiary,False,140.0,True,False,telephone,7,may,11,2,-1,0,new_marketing_client,False
7211,35,services,married,secondary,False,377.0,False,True,cellular,31,jul,30,13,-1,0,new_marketing_client,False
7212,47,services,single,secondary,False,3644.0,False,False,undefined_contact_type,9,jun,83,2,-1,0,new_marketing_client,False
7213,48,blue-collar,married,primary,True,-50.0,True,False,cellular,14,may,212,6,-1,0,new_marketing_client,False
7214,50,management,married,tertiary,False,453.0,False,True,undefined_contact_type,4,jul,608,1,-1,0,new_marketing_client,False
7215,33,blue-collar,single,secondary,False,45.0,False,False,undefined_contact_type,20,jun,13,12,-1,0,new_marketing_client,False
7216,40,blue-collar,married,primary,False,46.0,True,False,undefined_contact_type,6,may,119,1,-1,0,new_marketing_client,False
7217,60,retired,married,secondary,False,2060.0,False,False,cellular,29,jun,135,4,95,4,failure,False
7218,68,retired,married,secondary,False,1316.0,False,False,telephone,4,mar,92,5,-1,0,new_marketing_client,False
7219,54,blue-collar,married,not_provided,False,-361.0,True,False,undefined_contact_type,26,may,227,1,-1,0,new_marketing_client,False
7220,30,management,single,tertiary,False,349.0,False,False,cellular,12,aug,180,3,-1,0,new_marketing_client,False
7221,42,blue-collar,single,primary,False,-68.0,True,True,undefined_contact_type,26,may,167,1,-1,0,new_marketing_client,False
7222,57,retired,married,not_provided,False,-157.0,False,False,cellular,28,aug,31,9,-1,0,new_marketing_client,False
7223,28,management,single,tertiary,False,320.0,True,False,cellular,30,apr,239,1,-1,0,new_marketing_client,False
7224,55,management,married,tertiary,False,86.0,False,False,telephone,16,jun,64,1,-1,0,new_marketing_client,False
7225,42,blue-collar,married,secondary,False,681.0,True,False,cellular,18,nov,203,1,-1,0,new_marketing_client,False
7226,49,housemaid,married,primary,False,0.0,True,False,cellular,25,jul,42,3,-1,0,new_marketing_client,False
7227,41,management,divorced,tertiary,False,4567.0,True,True,cellular,16,jul,106,1,-1,0,new_marketing_client,False
7228,31,technician,single,secondary,False,40.0,False,False,cellular,7,aug,123,2,-1,0,new_marketing_client,False
7229,33,blue-collar,single,secondary,False,706.0,True,False,cellular,7,apr,329,1,322,1,failure,False
7230,55,admin.,married,secondary,False,420.0,True,False,undefined_contact_type,30,may,41,3,-1,0,new_marketing_client,False
7231,34,technician,single,tertiary,False,0.0,True,False,cellular,17,apr,158,2,-1,0,new_marketing_client,False
7232,38,entrepreneur,married,secondary,False,65.0,False,False,cellular,5,feb,173,1,-1,0,new_marketing_client,False
7233,46,blue-collar,married,secondary,False,-27.0,True,False,cellular,11,may,254,1,-1,0,new_marketing_client,False
7234,49,services,single,primary,False,114.0,True,False,undefined_contact_type,7,may,99,2,-1,0,new_marketing_client,False
7235,44,technician,single,tertiary,False,678.0,False,False,cellular,3,feb,111,1,124,2,other,False
7236,57,technician,divorced,secondary,False,3105.0,True,False,undefined_contact_type,14,may,173,11,-1,0,new_marketing_client,False
7237,44,housemaid,married,secondary,False,281.0,True,False,undefined_contact_type,8,may,604,1,-1,0,new_marketing_client,False
7238,42,self-employed,married,tertiary,False,1932.0,True,False,undefined_contact_type,16,may,192,32,-1,0,new_marketing_client,False
7239,37,management,divorced,tertiary,False,481.0,True,False,cellular,19,aug,97,6,-1,0,new_marketing_client,False
7240,42,blue-collar,single,primary,False,156.0,True,False,telephone,15,may,7,4,371,5,failure,False
7241,33,blue-collar,married,secondary,False,0.0,True,True,cellular,31,jul,16,43,-1,0,new_marketing_client,False
7242,31,blue-collar,married,secondary,False,557.0,True,True,undefined_contact_type,27,may,185,1,-1,0,new_marketing_client,False
7243,34,admin.,married,secondary,False,1467.0,True,False,cellular,17,apr,113,1,332,2,failure,False
